Product Name,Region,Ship Mode,Factory,Orders,Units,Sales,Gross_Profit,Cost,Current Lead Time,Scenario Factory,Is_Current,Scenario Lead Time,Profit_Margin,Lead Time Reduction,Lead Time Reduction %,Speed_Score,Profit_Safety_Score,Speed_Normalized,Profit_Normalized,Optimization Score,Confidence_Score,Scenario Confidence,Risk
Wonka Bar -Scrumdiddlyumptious,Pacific,Standard Class,Lot's O' Nuts,314,1396,5025.599999999999,3490.0,1535.6000000000001,5.0,Lot's O' Nuts,False,4.5,0.6805555555555556,0.5,10.0,0.5,0.8340141612200436,0.5,0.8340141612200436,0.6670070806100218,0.6670070806100218,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Pacific,Standard Class,Secret Factory,314,1396,5025.599999999999,3490.0,1535.6000000000001,5.0,Secret Factory,False,4.0,0.6666666666666667,1.0,20.0,1.0,0.8169934640522876,1.0,0.8169934640522876,0.9084967320261438,0.9084967320261438,High,Low
Wonka Bar -Scrumdiddlyumptious,Pacific,Standard Class,Sugar Shack,314,1396,5025.599999999999,3490.0,1535.6000000000001,5.0,Sugar Shack,False,4.75,0.6944444444444445,0.25,5.0,0.25,0.8510348583877996,0.25,0.8510348583877996,0.5505174291938998,0.5505174291938998,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Pacific,Standard Class,The Other Factory,314,1396,5025.599999999999,3490.0,1535.6000000000001,5.0,The Other Factory,False,5.25,0.7083333333333335,-0.25,-5.0,-0.25,0.8680555555555557,0.0,0.8680555555555557,0.43402777777777785,0.43402777777777785,Low,High
Wonka Bar -Scrumdiddlyumptious,Pacific,Standard Class,Wicked Choccy's,314,1396,5025.599999999999,3490.0,1535.6000000000001,5.0,Wicked Choccy's,False,4.25,0.6736111111111112,0.75,15.0,0.75,0.8255038126361656,0.75,0.8255038126361656,0.7877519063180828,0.7877519063180828,High,Low
Wonka Gum,Atlantic,First Class,Lot's O' Nuts,8,38,47.5,24.7,22.8,2.0,Lot's O' Nuts,False,1.8,0.5096,0.19999999999999996,9.999999999999998,0.4999999999999999,0.6245098039215686,0.4999999999999999,0.6245098039215686,0.5622549019607843,0.5622549019607843,Medium,Medium
Wonka Gum,Atlantic,First Class,Secret Factory,8,38,47.5,24.7,22.8,2.0,Secret Factory,False,1.6,0.4992,0.3999999999999999,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Atlantic,First Class,Sugar Shack,8,38,47.5,24.7,22.8,2.0,Sugar Shack,False,1.9,0.52,0.10000000000000009,5.000000000000004,0.2500000000000002,0.6372549019607843,0.2500000000000002,0.6372549019607843,0.44362745098039225,0.44362745098039225,Low,High
Wonka Gum,Atlantic,First Class,The Other Factory,8,38,47.5,24.7,22.8,2.0,The Other Factory,False,2.1,0.5304,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Atlantic,First Class,Wicked Choccy's,8,38,47.5,24.7,22.8,2.0,Wicked Choccy's,False,1.7,0.5044,0.30000000000000004,15.000000000000002,0.7500000000000001,0.6181372549019607,0.7500000000000001,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Atlantic,Same Day,Lot's O' Nuts,1,7,8.75,4.55,4.2,1.0,Lot's O' Nuts,False,0.9,0.5096,0.09999999999999998,9.999999999999998,0.4999999999999999,0.6245098039215686,0.4999999999999999,0.6245098039215686,0.5622549019607843,0.5622549019607843,Medium,Medium
Wonka Gum,Atlantic,Same Day,Secret Factory,1,7,8.75,4.55,4.2,1.0,Secret Factory,False,0.8,0.4992,0.19999999999999996,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Atlantic,Same Day,Sugar Shack,1,7,8.75,4.55,4.2,1.0,Sugar Shack,False,0.95,0.52,0.050000000000000044,5.000000000000004,0.2500000000000002,0.6372549019607843,0.2500000000000002,0.6372549019607843,0.44362745098039225,0.44362745098039225,Low,High
Wonka Gum,Atlantic,Same Day,The Other Factory,1,7,8.75,4.55,4.2,1.0,The Other Factory,False,1.05,0.5304,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Atlantic,Same Day,Wicked Choccy's,1,7,8.75,4.55,4.2,1.0,Wicked Choccy's,False,0.85,0.5044,0.15000000000000002,15.000000000000002,0.7500000000000001,0.6181372549019607,0.7500000000000001,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Atlantic,Second Class,Lot's O' Nuts,3,9,11.25,5.85,5.4,3.0,Lot's O' Nuts,False,2.7,0.5096,0.2999999999999998,9.999999999999993,0.49999999999999967,0.6245098039215686,0.49999999999999967,0.6245098039215686,0.5622549019607841,0.5622549019607841,Medium,Medium
Wonka Gum,Atlantic,Second Class,Secret Factory,3,9,11.25,5.85,5.4,3.0,Secret Factory,False,2.4000000000000004,0.4992,0.5999999999999996,19.999999999999986,0.9999999999999993,0.6117647058823529,0.9999999999999993,0.6117647058823529,0.805882352941176,0.805882352941176,High,Low
Wonka Gum,Atlantic,Second Class,Sugar Shack,3,9,11.25,5.85,5.4,3.0,Sugar Shack,False,2.8499999999999996,0.52,0.15000000000000036,5.000000000000012,0.2500000000000006,0.6372549019607843,0.2500000000000006,0.6372549019607843,0.44362745098039247,0.44362745098039247,Low,High
Wonka Gum,Atlantic,Second Class,The Other Factory,3,9,11.25,5.85,5.4,3.0,The Other Factory,False,3.1500000000000004,0.5304,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Atlantic,Second Class,Wicked Choccy's,3,9,11.25,5.85,5.4,3.0,Wicked Choccy's,False,2.55,0.5044,0.4500000000000002,15.000000000000005,0.7500000000000002,0.6181372549019607,0.7500000000000002,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Atlantic,Standard Class,Lot's O' Nuts,24,115,143.75,74.75,69.0,5.0,Lot's O' Nuts,False,4.5,0.5096,0.5,10.0,0.5,0.6245098039215686,0.5,0.6245098039215686,0.5622549019607843,0.5622549019607843,Medium,Medium
Wonka Gum,Atlantic,Standard Class,Secret Factory,24,115,143.75,74.75,69.0,5.0,Secret Factory,False,4.0,0.4992,1.0,20.0,1.0,0.6117647058823529,1.0,0.6117647058823529,0.8058823529411765,0.8058823529411765,High,Low
Wonka Gum,Atlantic,Standard Class,Sugar Shack,24,115,143.75,74.75,69.0,5.0,Sugar Shack,False,4.75,0.52,0.25,5.0,0.25,0.6372549019607843,0.25,0.6372549019607843,0.44362745098039214,0.44362745098039214,Low,High
Wonka Gum,Atlantic,Standard Class,The Other Factory,24,115,143.75,74.75,69.0,5.0,The Other Factory,False,5.25,0.5304,-0.25,-5.0,-0.25,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Atlantic,Standard Class,Wicked Choccy's,24,115,143.75,74.75,69.0,5.0,Wicked Choccy's,False,4.25,0.5044,0.75,15.0,0.75,0.6181372549019607,0.75,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Gulf,First Class,Lot's O' Nuts,4,23,28.75,14.95,13.8,2.0,Lot's O' Nuts,False,1.8,0.5096,0.19999999999999996,9.999999999999998,0.4999999999999999,0.6245098039215686,0.4999999999999999,0.6245098039215686,0.5622549019607843,0.5622549019607843,Medium,Medium
Wonka Gum,Gulf,First Class,Secret Factory,4,23,28.75,14.95,13.8,2.0,Secret Factory,False,1.6,0.4992,0.3999999999999999,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Gulf,First Class,Sugar Shack,4,23,28.75,14.95,13.8,2.0,Sugar Shack,False,1.9,0.52,0.10000000000000009,5.000000000000004,0.2500000000000002,0.6372549019607843,0.2500000000000002,0.6372549019607843,0.44362745098039225,0.44362745098039225,Low,High
Wonka Gum,Gulf,First Class,The Other Factory,4,23,28.75,14.95,13.8,2.0,The Other Factory,False,2.1,0.5304,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Gulf,First Class,Wicked Choccy's,4,23,28.75,14.95,13.8,2.0,Wicked Choccy's,False,1.7,0.5044,0.30000000000000004,15.000000000000002,0.7500000000000001,0.6181372549019607,0.7500000000000001,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Gulf,Same Day,Lot's O' Nuts,1,4,5.0,2.6,2.4,1.0,Lot's O' Nuts,False,0.9,0.5096,0.09999999999999998,9.999999999999998,0.4999999999999999,0.6245098039215686,0.4999999999999999,0.6245098039215686,0.5622549019607843,0.5622549019607843,Medium,Medium
Wonka Gum,Gulf,Same Day,Secret Factory,1,4,5.0,2.6,2.4,1.0,Secret Factory,False,0.8,0.4992,0.19999999999999996,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Gulf,Same Day,Sugar Shack,1,4,5.0,2.6,2.4,1.0,Sugar Shack,False,0.95,0.52,0.050000000000000044,5.000000000000004,0.2500000000000002,0.6372549019607843,0.2500000000000002,0.6372549019607843,0.44362745098039225,0.44362745098039225,Low,High
Wonka Gum,Gulf,Same Day,The Other Factory,1,4,5.0,2.6,2.4,1.0,The Other Factory,False,1.05,0.5304,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Gulf,Same Day,Wicked Choccy's,1,4,5.0,2.6,2.4,1.0,Wicked Choccy's,False,0.85,0.5044,0.15000000000000002,15.000000000000002,0.7500000000000001,0.6181372549019607,0.7500000000000001,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Gulf,Second Class,Lot's O' Nuts,8,36,45.0,23.400000000000002,21.599999999999998,3.0,Lot's O' Nuts,False,2.7,0.5096,0.2999999999999998,9.999999999999993,0.49999999999999967,0.6245098039215686,0.49999999999999967,0.6245098039215686,0.5622549019607841,0.5622549019607841,Medium,Medium
Wonka Gum,Gulf,Second Class,Secret Factory,8,36,45.0,23.400000000000002,21.599999999999998,3.0,Secret Factory,False,2.4000000000000004,0.4992,0.5999999999999996,19.999999999999986,0.9999999999999993,0.6117647058823529,0.9999999999999993,0.6117647058823529,0.805882352941176,0.805882352941176,High,Low
Wonka Gum,Gulf,Second Class,Sugar Shack,8,36,45.0,23.400000000000002,21.599999999999998,3.0,Sugar Shack,False,2.8499999999999996,0.52,0.15000000000000036,5.000000000000012,0.2500000000000006,0.6372549019607843,0.2500000000000006,0.6372549019607843,0.44362745098039247,0.44362745098039247,Low,High
Wonka Gum,Gulf,Second Class,The Other Factory,8,36,45.0,23.400000000000002,21.599999999999998,3.0,The Other Factory,False,3.1500000000000004,0.5304,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Gulf,Second Class,Wicked Choccy's,8,36,45.0,23.400000000000002,21.599999999999998,3.0,Wicked Choccy's,False,2.55,0.5044,0.4500000000000002,15.000000000000005,0.7500000000000002,0.6181372549019607,0.7500000000000002,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Gulf,Standard Class,Lot's O' Nuts,12,57,71.25,37.05,34.2,5.0,Lot's O' Nuts,False,4.5,0.5095999999999999,0.5,10.0,0.5,0.6245098039215685,0.5,0.6245098039215685,0.5622549019607843,0.5622549019607843,Medium,Medium
Wonka Gum,Gulf,Standard Class,Secret Factory,12,57,71.25,37.05,34.2,5.0,Secret Factory,False,4.0,0.49919999999999987,1.0,20.0,1.0,0.6117647058823528,1.0,0.6117647058823528,0.8058823529411764,0.8058823529411764,High,Low
Wonka Gum,Gulf,Standard Class,Sugar Shack,12,57,71.25,37.05,34.2,5.0,Sugar Shack,False,4.75,0.5199999999999999,0.25,5.0,0.25,0.6372549019607842,0.25,0.6372549019607842,0.4436274509803921,0.4436274509803921,Low,High
Wonka Gum,Gulf,Standard Class,The Other Factory,12,57,71.25,37.05,34.2,5.0,The Other Factory,False,5.25,0.5303999999999999,-0.25,-5.0,-0.25,0.6499999999999998,0.0,0.6499999999999998,0.3249999999999999,0.3249999999999999,Low,High
Wonka Gum,Gulf,Standard Class,Wicked Choccy's,12,57,71.25,37.05,34.2,5.0,Wicked Choccy's,False,4.25,0.5043999999999998,0.75,15.0,0.75,0.6181372549019606,0.75,0.6181372549019606,0.6840686274509803,0.6840686274509803,Medium,Medium
Wonka Gum,Interior,First Class,Lot's O' Nuts,9,38,47.5,24.7,22.8,2.0,Lot's O' Nuts,False,1.8,0.5096,0.19999999999999996,9.999999999999998,0.4999999999999999,0.6245098039215686,0.4999999999999999,0.6245098039215686,0.5622549019607843,0.5622549019607843,Medium,Medium
Wonka Gum,Interior,First Class,Secret Factory,9,38,47.5,24.7,22.8,2.0,Secret Factory,False,1.6,0.4992,0.3999999999999999,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Interior,First Class,Sugar Shack,9,38,47.5,24.7,22.8,2.0,Sugar Shack,False,1.9,0.52,0.10000000000000009,5.000000000000004,0.2500000000000002,0.6372549019607843,0.2500000000000002,0.6372549019607843,0.44362745098039225,0.44362745098039225,Low,High
Wonka Gum,Interior,First Class,The Other Factory,9,38,47.5,24.7,22.8,2.0,The Other Factory,False,2.1,0.5304,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Interior,First Class,Wicked Choccy's,9,38,47.5,24.7,22.8,2.0,Wicked Choccy's,False,1.7,0.5044,0.30000000000000004,15.000000000000002,0.7500000000000001,0.6181372549019607,0.7500000000000001,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Interior,Same Day,Lot's O' Nuts,2,9,11.25,5.85,5.4,1.0,Lot's O' Nuts,False,0.9,0.5096,0.09999999999999998,9.999999999999998,0.4999999999999999,0.6245098039215686,0.4999999999999999,0.6245098039215686,0.5622549019607843,0.5622549019607843,Medium,Medium
Wonka Gum,Interior,Same Day,Secret Factory,2,9,11.25,5.85,5.4,1.0,Secret Factory,False,0.8,0.4992,0.19999999999999996,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Interior,Same Day,Sugar Shack,2,9,11.25,5.85,5.4,1.0,Sugar Shack,False,0.95,0.52,0.050000000000000044,5.000000000000004,0.2500000000000002,0.6372549019607843,0.2500000000000002,0.6372549019607843,0.44362745098039225,0.44362745098039225,Low,High
Wonka Gum,Interior,Same Day,The Other Factory,2,9,11.25,5.85,5.4,1.0,The Other Factory,False,1.05,0.5304,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Interior,Same Day,Wicked Choccy's,2,9,11.25,5.85,5.4,1.0,Wicked Choccy's,False,0.85,0.5044,0.15000000000000002,15.000000000000002,0.7500000000000001,0.6181372549019607,0.7500000000000001,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Interior,Second Class,Lot's O' Nuts,4,17,21.25,11.05,10.2,3.0,Lot's O' Nuts,False,2.7,0.5096,0.2999999999999998,9.999999999999993,0.49999999999999967,0.6245098039215686,0.49999999999999967,0.6245098039215686,0.5622549019607841,0.5622549019607841,Medium,Medium
Wonka Gum,Interior,Second Class,Secret Factory,4,17,21.25,11.05,10.2,3.0,Secret Factory,False,2.4000000000000004,0.4992,0.5999999999999996,19.999999999999986,0.9999999999999993,0.6117647058823529,0.9999999999999993,0.6117647058823529,0.805882352941176,0.805882352941176,High,Low
Wonka Gum,Interior,Second Class,Sugar Shack,4,17,21.25,11.05,10.2,3.0,Sugar Shack,False,2.8499999999999996,0.52,0.15000000000000036,5.000000000000012,0.2500000000000006,0.6372549019607843,0.2500000000000006,0.6372549019607843,0.44362745098039247,0.44362745098039247,Low,High
Wonka Gum,Interior,Second Class,The Other Factory,4,17,21.25,11.05,10.2,3.0,The Other Factory,False,3.1500000000000004,0.5304,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Interior,Second Class,Wicked Choccy's,4,17,21.25,11.05,10.2,3.0,Wicked Choccy's,False,2.55,0.5044,0.4500000000000002,15.000000000000005,0.7500000000000002,0.6181372549019607,0.7500000000000002,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Interior,Standard Class,Lot's O' Nuts,14,48,60.0,31.2,28.8,5.0,Lot's O' Nuts,False,4.5,0.5096,0.5,10.0,0.5,0.6245098039215686,0.5,0.6245098039215686,0.5622549019607843,0.5622549019607843,Medium,Medium
Wonka Gum,Interior,Standard Class,Secret Factory,14,48,60.0,31.2,28.8,5.0,Secret Factory,False,4.0,0.4992,1.0,20.0,1.0,0.6117647058823529,1.0,0.6117647058823529,0.8058823529411765,0.8058823529411765,High,Low
Wonka Gum,Interior,Standard Class,Sugar Shack,14,48,60.0,31.2,28.8,5.0,Sugar Shack,False,4.75,0.52,0.25,5.0,0.25,0.6372549019607843,0.25,0.6372549019607843,0.44362745098039214,0.44362745098039214,Low,High
Wonka Gum,Interior,Standard Class,The Other Factory,14,48,60.0,31.2,28.8,5.0,The Other Factory,False,5.25,0.5304,-0.25,-5.0,-0.25,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Interior,Standard Class,Wicked Choccy's,14,48,60.0,31.2,28.8,5.0,Wicked Choccy's,False,4.25,0.5044,0.75,15.0,0.75,0.6181372549019607,0.75,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Pacific,First Class,Lot's O' Nuts,6,13,16.25,8.450000000000001,7.8,2.0,Lot's O' Nuts,False,1.8,0.5096,0.19999999999999996,9.999999999999998,0.4999999999999999,0.6245098039215686,0.4999999999999999,0.6245098039215686,0.5622549019607843,0.5622549019607843,Medium,Medium
Wonka Gum,Pacific,First Class,Secret Factory,6,13,16.25,8.450000000000001,7.8,2.0,Secret Factory,False,1.6,0.4992,0.3999999999999999,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Pacific,First Class,Sugar Shack,6,13,16.25,8.450000000000001,7.8,2.0,Sugar Shack,False,1.9,0.52,0.10000000000000009,5.000000000000004,0.2500000000000002,0.6372549019607843,0.2500000000000002,0.6372549019607843,0.44362745098039225,0.44362745098039225,Low,High
Wonka Gum,Pacific,First Class,The Other Factory,6,13,16.25,8.450000000000001,7.8,2.0,The Other Factory,False,2.1,0.5304,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Pacific,First Class,Wicked Choccy's,6,13,16.25,8.450000000000001,7.8,2.0,Wicked Choccy's,False,1.7,0.5044,0.30000000000000004,15.000000000000002,0.7500000000000001,0.6181372549019607,0.7500000000000001,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
Wonka Gum,Pacific,Same Day,Lot's O' Nuts,3,14,17.5,9.1,8.4,1.0,Lot's O' Nuts,False,0.9,0.5096,0.09999999999999998,9.999999999999998,0.4999999999999999,0.6245098039215686,0.4999999999999999,0.6245098039215686,0.5622549019607843,0.5622549019607843,Medium,Medium
Wonka Gum,Pacific,Same Day,Secret Factory,3,14,17.5,9.1,8.4,1.0,Secret Factory,False,0.8,0.4992,0.19999999999999996,19.999999999999996,0.9999999999999998,0.6117647058823529,0.9999999999999998,0.6117647058823529,0.8058823529411763,0.8058823529411763,High,Low
Wonka Gum,Pacific,Same Day,Sugar Shack,3,14,17.5,9.1,8.4,1.0,Sugar Shack,False,0.95,0.52,0.050000000000000044,5.000000000000004,0.2500000000000002,0.6372549019607843,0.2500000000000002,0.6372549019607843,0.44362745098039225,0.44362745098039225,Low,High
Wonka Gum,Pacific,Same Day,The Other Factory,3,14,17.5,9.1,8.4,1.0,The Other Factory,False,1.05,0.5304,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.6499999999999999,0.0,0.6499999999999999,0.32499999999999996,0.32499999999999996,Low,High
Wonka Gum,Pacific,Same Day,Wicked Choccy's,3,14,17.5,9.1,8.4,1.0,Wicked Choccy's,False,0.85,0.5044,0.15000000000000002,15.000000000000002,0.7500000000000001,0.6181372549019607,0.7500000000000001,0.6181372549019607,0.6840686274509804,0.6840686274509804,Medium,Medium
